gbifID;accessRights;license;rightsHolder;institutionCode;collectionCode;basisOfRecord;occurrenceID;catalogNumber;recordedBy;occurrenceStatus;preparations;eventDate;year;month;day;eventRemarks;higherGeography;continent;countryCode;stateProvince;county;locality;decimalLatitude;decimalLongitude;typeStatus;scientificName;kingdom;phylum;class;order;family;genus;genericName;specificEpithet;infraspecificEpithet;taxonRank;taxonomicStatus;datasetKey;publishingCountry;lastInterpreted;issue;hasCoordinate;hasGeospatialIssues;taxonKey;acceptedTaxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;species;acceptedScientificName;verbatimScientificName;protocol;lastParsed;lastCrawled;repatriated;level0Gid;level0Name;level1Gid;level1Name;level2Gid;level2Name;iucnRedListCategory
2365686382;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000628;MPEG.ANL 000628;"Braga, Cesar; Ferreira, Viviane";PRESENT;Líquido - 1;39753;2008;11;NULL;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Bragança;SOUTH_AMERICA;BR;Pará;Bragança;Península Bragantina;NULL;NULL;NULL;Laeonereis Hartman, 1945;Animalia;Annelida;Polychaeta;Phyllodocida;Nereididae;Laeonereis;Laeonereis;NULL;NULL;GENUS;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSO;FALSO;2316367;2316367;1;42;256;1079;6972;2316367;NULL;NULL;Laeonereis Hartman, 1945;Laeonereis;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686381;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001104;MPEG.ANL 001104;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 4;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686380;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001567;MPEG.ANL 001567;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";PRESENT;Etanol - 1;42840;2017;4;15;NULL;Maranhão, Alcântara;SOUTH_AMERICA;BR;Maranhão;Alcântara;Rio Grande;-242375;-44425444;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.4_2;Alcântara;NE
2365686379;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001005;MPEG.ANL 001005;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 4;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686377;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001097;MPEG.ANL 001097;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 4;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686376;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001113;MPEG.ANL 001113;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 1;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686375;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000713;MPEG.ANL 000713;"Braga, Cesar; Ferreira, Viviane";PRESENT;Líquido - 11;39753;2008;11;NULL;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Bragança;SOUTH_AMERICA;BR;Pará;Bragança;Península Bragantina;NULL;NULL;NULL;Sigambra grubii Müller, 1858;Animalia;Annelida;Polychaeta;Phyllodocida;Pilargidae;Sigambra;Sigambra;grubii;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSO;FALSO;2316674;2316674;1;42;256;1079;7077;2316659;2316674;Sigambra grubii;Sigambra grubii Müller, 1858;Sigambra grubii;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NE
2365686373;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000624;MPEG.ANL 000624;"Braga, Cesar; Ferreira, Viviane";PRESENT;Líquido - 1;39753;2008;11;NULL;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Maracanã;SOUTH_AMERICA;BR;Pará;Maracanã;Ilha de Algodoal;NULL;NULL;NULL;Laeonereis culveri (Webster, 1879);Animalia;Annelida;Polychaeta;Phyllodocida;Nereididae;Laeonereis;Laeonereis;culveri;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSO;FALSO;2316376;2316376;1;42;256;1079;6972;2316367;2316376;Laeonereis culveri;Laeonereis culveri (Webster, 1879);Laeonereis culveri;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NE
2365686370;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001114;MPEG.ANL 001114;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 10;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686369;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001140;MPEG.ANL 001140;Romão, João;PRESENT;EtOH - 1;42344;2015;12;6;Amazôna Azul;Pará;NULL;BR;Pará;NULL;Plataforma Continental do Amazonas;3938833;-50653333;NULL;incertae sedis;incertae sedis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;KINGDOM;NULL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;TAXON_MATCH_NONE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686367;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001078;MPEG.ANL 001078;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 4;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686366;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001644;MPEG.ANL 001644;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";PRESENT;Etanol - 1;43508;2019;2;12;NULL;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Santa Tereza Village;-4558333;-43470833;NULL;Liodrilus mendesi Righi, 1994;Animalia;Annelida;Clitellata;NULL;NULL;Liodrilus;Liodrilus;mendesi;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;9512479;9512479;1;42;255;NULL;NULL;4813824;9512479;Liodrilus mendesi;Liodrilus mendesi Righi, 1994;Liodrilus mendesi;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.5_2;Aldeias Altas;NE
2365686364;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001061;MPEG.ANL 001061;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 2;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686362;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001093;MPEG.ANL 001093;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 2;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686360;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001561;MPEG.ANL 001561;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";PRESENT;Etanol - 1;42890;2017;6;4;NULL;Maranhão, São Luís;SOUTH_AMERICA;BR;Maranhão;São Luís;Fazenda Escola;-4587222;-44208611;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.59_2;Codó;NE
2365686359;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001562;MPEG.ANL 001562;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";PRESENT;Etanol - 1;40739;2011;7;15;NULL;Maranhão, Tomé-Açu;SOUTH_AMERICA;BR;Maranhão;Tomé-Açu;Tomé-Açu;-2394167;-48164444;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.134_2;Tomé-Açu;NE
2365686358;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001059;MPEG.ANL 001059;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 22;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686356;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001597;MPEG.ANL 001597;"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume";PRESENT;Etanol - 1;43327;2018;8;15;NULL;Maranhão, São Luís;SOUTH_AMERICA;BR;Maranhão;São Luís;Fazenda Escola;-4587222;-44208611;NULL;Liodrilus mendesi Righi, 1994;Animalia;Annelida;Clitellata;NULL;NULL;Liodrilus;Liodrilus;mendesi;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;9512479;9512479;1;42;255;NULL;NULL;4813824;9512479;Liodrilus mendesi;Liodrilus mendesi Righi, 1994;Liodrilus mendesi;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.59_2;Codó;NE
2365686355;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000650;MPEG.ANL 000650;"Silva, Roseanne; Rosa Filho, José";PRESENT;Líquido - 1;38353;2005;1;NULL;"Material doado Laboratório de Oceanografia Biológica/UFPA; Projeto RECOS – Instituto do Milênio";Pará, Curuçá;SOUTH_AMERICA;BR;Pará;Curuçá;Curuça;NULL;NULL;NULL;Nephtys fluviatilis Monro, 1937;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Nephtys;fluviatilis;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSO;FALSO;2317033;2317033;1;42;256;1079;2316797;2316914;2317033;Nephtys fluviatilis;Nephtys fluviatilis Monro, 1937;Nephtys fluviatilis;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NE
2365686354;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000623;MPEG.ANL 000623;"Braga, Cesar; Ferreira, Viviane";PRESENT;Líquido - 1;39753;2008;11;NULL;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Maracanã;SOUTH_AMERICA;BR;Pará;Maracanã;Ilha de Algodoal;NULL;NULL;NULL;Laeonereis culveri (Webster, 1879);Animalia;Annelida;Polychaeta;Phyllodocida;Nereididae;Laeonereis;Laeonereis;culveri;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSO;FALSO;2316376;2316376;1;42;256;1079;6972;2316367;2316376;Laeonereis culveri;Laeonereis culveri (Webster, 1879);Laeonereis culveri;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NE
2365686353;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001110;MPEG.ANL 001110;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 3;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686347;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000648;MPEG.ANL 000648;"Silva, Roseanne; Rosa Filho, José";PRESENT;Líquido - 1;38353;2005;1;NULL;"Material doado Laboratório de Oceanografia Biológica/UFPA; Projeto RECOS – Instituto do Milênio";Pará, Curuçá;SOUTH_AMERICA;BR;Pará;Curuçá;Curuça;NULL;NULL;NULL;Nephtys fluviatilis Monro, 1937;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Nephtys;fluviatilis;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSO;FALSO;2317033;2317033;1;42;256;1079;2316797;2316914;2317033;Nephtys fluviatilis;Nephtys fluviatilis Monro, 1937;Nephtys fluviatilis;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NE
2365686346;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001012;MPEG.ANL 001012;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 1;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686343;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001050;MPEG.ANL 001050;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 1;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
